83,1,1297291837
96,98,1297301158
98,96,1297301164
96,73,1297308204
73,96,1297308356
31,100,1297315440
12,70,1297359911
100,31,1297367601
7,100,1297370441
100,7,1297371118
1,101,1297373817
101,1,1297374204
96,101,1297378806
101,96,1297378871
73,83,1297385761
83,73,1297385922
73,46,1297386367
46,73,1297386418
31,103,1297461521
103,31,1297462874
7,43,1297467512
43,73,1297479764
7,104,1297482206
104,98,1297489409
98,104,1297494046
104,7,1297494086
96,17,1297533099
102,96,1297533751
96,102,1297534217
58,96,1297550942
2,3,1297570107
96,105,1297621909
105,96,1297626301
82,105,1297626584
1,82,1297627293
82,1,1297627348
105,82,1297628387
82,56,1297644400
2,105,1297647973
105,2,1297647979
82,106,1297652993
106,82,1297653023
55,96,1297686544
82,98,1297722488
98,82,1297723090
96,107,1297734450
107,96,1297734459
1,108,1297789863
108,1,1297789935
109,2,1297807903
43,110,1297809191
31,111,1297812539
111,31,1297812615
18,85,1297815736
17,96,1297824884
67,61,1297844414
58,112,1297866186
112,113,1297866223
113,112,1297866274
96,55,1297872866
2,82,1297878331
82,2,1297878338
82,107,1297878360
107,82,1297878526
31,110,1297882010
110,31,1297882595
96,114,1297886091
76,115,1297893560
61,67,1297907214
114,116,1297908772
116,114,1297908772
114,55,1297908985
82,117,1297910664
96,118,1297911997
118,96,1297912087
96,85,1297915803
85,96,1297915880
117,82,1297915937
31,119,1297959915
119,31,1297961344
112,96,1297976227
96,112,1297976241
85,120,1297976422
120,85,1297976428
41,7,1297980364
7,41,1297980493
31,96,1298044125
115,76,1298047000
96,31,1298054259
86,1,1298056076
1,86,1298061893
1,83,1298062294
43,122,1298072059
122,43,1298072081
86,112,1298128067
112,86,1298130582
86,109,1298146050
58,109,1298146920
109,58,1298147261
91,58,1298147284
96,58,1298147302
109,86,1298147389
86,17,1298169867
7,123,1298169938
123,7,1298169949
17,86,1298176196
96,76,1298252029
76,96,1298252036
96,119,1298265265
119,96,1298265838
1,7,1298267256
7,1,1298267346
96,124,1298311685
124,96,1298311859
31,125,1298314076
125,31,1298314093
31,124,1298315497
124,31,1298315517
2,112,1298346435
112,2,1298346449
55,31,1298399915
106,61,1298431338
106,60,1298431427
60,106,1298431543
1,127,1298487310
127,1,1298487318
114,128,1298513462
128,114,1298513680
2,128,1298520615
128,2,1298520693
82,76,1298577705
31,129,1298584878
129,31,1298584913
31,130,1298589589
130,31,1298589707
96,131,1298611411
131,96,1298611459
61,112,1298623979
105,132,1298645238
132,105,1298645445
33,133,1298646564
133,33,1298647569
46,128,1298653534
128,46,1298653559
85,128,1298654517
128,85,1298654517
43,76,1298654789
43,134,1298657430
46,3,1298665050
85,135,1298665394
135,85,1298667151
31,136,1298667648
134,43,1298667687
128,118,1298694079
118,128,1298694137
137,7,1298708156
33,138,1298740675
123,107,1298757244
107,123,1298757268
7,128,1298759550
123,139,1298778315
139,123,1298778361
112,94,1298795455
94,112,1298795468
107,140,1298843671
140,107,1298843683
55,1,1298844200
55,141,1298844210
141,55,1298844224
55,45,1298844292
45,55,1298844298
106,135,1298874597
112,135,1298874793
135,112,1298874964
135,106,1298875015
128,142,1298878912
142,128,1298878996
136,31,1298880775
112,61,1298898116
107,106,1298926935
106,107,1298927097
43,111,1298928760
111,43,1298928785
2,118,1298929715
118,2,1298929724
1,15,1298950354
96,143,1299031253
143,96,1299031290
99,143,1299032633
143,99,1299032672
96,121,1299034389
121,96,1299034411
99,106,1299038270
106,99,1299038484
111,144,1299041120
144,111,1299041133
107,143,1299041571
143,107,1299041643
143,145,1299043467
145,143,1299043551
106,145,1299044294
145,106,1299044403
105,46,1299085320
46,105,1299085332
146,7,1299087811
7,146,1299088214
60,7,1299088418
7,58,1299093649
58,7,1299093674
110,141,1299101381
141,110,1299103258
7,147,1299151907
147,7,1299152111
138,33,1299178292
145,148,1299204600
148,145,1299204728
99,149,1299204954
149,99,1299205271
25,7,1299206112
7,25,1299206119
58,107,1299275608
7,150,1299283600
150,7,1299283609
76,151,1299289949
151,76,1299290475
76,152,1299304119
152,76,1299304159
76,82,1299436669
76,153,1299438045
153,76,1299438055
76,85,1299446922
85,76,1299446966
6,135,1299447999
82,7,1299490927
76,133,1299521852
133,76,1299526904
106,154,1299530754
154,106,1299530789
43,121,1299531271
121,43,1299531324
2,1,1299556897
42,19,1299557057
43,140,1299612557
7,27,1299679074
43,155,1299680713
155,43,1299690391
43,156,1299695064
156,140,1299695092
156,43,1299695193
140,156,1299696030
7,157,1299732938
157,7,1299732959
22,43,1299735274
45,158,1299758045
158,45,1299758069
43,22,1299767299
43,153,1299770716
7,118,1299912911
118,7,1299912916
43,160,1299950085
43,161,1299985463
161,43,1299985655
7,162,1300015561
162,7,1300015951
96,160,1300042936
160,96,1300043117
27,7,1300184211
156,163,1300209236
163,156,1300211126
73,164,1300226423
164,73,1300226820
105,165,1300231849
165,105,1300232683
7,166,1300232688
105,43,1300233490
7,82,1300240396
43,167,1300244368
168,163,1300261803
163,168,1300262138
169,7,1300292102
162,45,1300330194
43,55,1300332304
55,43,1300332465
55,7,1300333012
43,171,1300402382
7,172,1300411884
172,7,1300414645
105,106,1300459755
106,105,1300459768
43,105,1300473495
7,168,1300568050
112,171,1300652885
90,7,1300708855
7,169,1300720137
7,70,1300745124
70,7,1300789107
41,43,1300815962
164,173,1300839352
162,11,1300839891
11,162,1300839913
173,164,1300844813
76,112,1300847913
112,76,1300848458
76,43,1300857385
112,45,1300864405
129,173,1300869245
168,7,1300922187
164,174,1300928213
174,164,1300928240
174,171,1300931572
43,174,1300933559
174,43,1300933628
74,98,1300933841
43,175,1300933940
175,43,1300934003
98,74,1300934772
174,7,1300936616
174,96,1300936648
174,22,1300937004
106,115,1300997414
115,106,1300998238
27,82,1301003730
99,176,1301005357
106,177,1301019703
177,106,1301019908
22,174,1301020983
7,174,1301023265
99,114,1301029977
30,112,1301053223
112,30,1301053275
176,178,1301084932
178,176,1301086321
136,84,1301089005
115,164,1301105775
22,90,1301142985
43,179,1301148833
43,180,1301149633
180,43,1301149695
171,174,1301167471
179,43,1301168075
179,3,1301168216
138,181,1301235483
181,138,1301235508
181,82,1301235545
138,182,1301245064
1,185,1301329948
43,1,1301333077
43,7,1301333083
30,2,1301333302
164,138,1301339345
138,164,1301339497
43,186,1301341025
1,187,1301354601
187,1,1301354685
187,171,1301354726
22,1,1301365737
22,181,1301365871
181,22,1301366024
1,96,1301366233
1,188,1301369843
188,1,1301369929
43,189,1301439895
187,33,1301447178
43,176,1301453104
161,147,1301513674
147,161,1301514094
43,191,1301521482
43,192,1301522462
192,43,1301523090
7,193,1301569599
1,76,1301600149
76,1,1301600346
25,1,1301607874
45,112,1301613622
22,133,1301617653
168,194,1301618418
194,168,1301618444
193,7,1301630013
43,170,1301683978
170,43,1301684509
168,195,1301694942
195,168,1301695371
196,7,1301744132
184,7,1301774795
76,164,1301785228
164,76,1301785244
164,197,1301820795
197,164,1301821269
164,198,1301827089
198,164,1301827807
112,199,1301863197
199,112,1301863380
30,200,1301866633
200,46,1301866651
200,30,1301866658
164,99,1301897258
99,164,1301897279
2,7,1301898700
2,43,1301898705
2,45,1301898738
2,57,1301898759
7,2,1301899167
7,30,1301899174
7,31,1301899185
7,17,1301899226
7,53,1301899299
7,45,1301899326
170,45,1301901227
168,201,1301901459
201,168,1301901471
45,170,1301901475
192,202,1301936770
30,106,1301938972
106,30,1301939041
202,192,1301941162
43,203,1301945086
203,43,1301945156
99,2,1301972936
166,7,1301973637
1,46,1301975394
46,1,1301975615
164,205,1301998379
205,43,1301999041
164,41,1302005850
41,164,1302005904
126,43,1302011702
43,126,1302011716
166,60,1302012515
41,86,1302012678
112,60,1302016172
1,206,1302017978
202,60,1302025647
27,207,1302027410
207,27,1302027786
1,208,1302043777
208,1,1302043935
60,202,1302044439
60,46,1302044526
60,166,1302044550
60,112,1302044581
60,61,1302044652
189,43,1302055573
53,17,1302069957
27,209,1302082638
209,27,1302082712
205,206,1302096657
206,205,1302097036
206,211,1302103935
211,206,1302103959
43,212,1302107640
43,211,1302108245
211,43,1302108321
7,137,1302112511
128,168,1302117349
168,128,1302117447
43,205,1302121400
128,120,1302132473
177,210,1302136505
210,177,1302136666
43,204,1302203707
204,43,1302203835
43,213,1302204154
213,43,1302204187
214,69,1302212934
106,7,1302236703
7,106,1302236754
1,195,1302237679
195,1,1302237928
212,206,1302246462
206,212,1302246492
43,65,1302278539
65,43,1302279515
65,76,1302279761
76,65,1302287609
43,216,1302289159
216,43,1302289547
22,212,1302290506
128,7,1302290513
212,22,1302290516
212,43,1302292040
212,1,1302292044
212,164,1302292056
1,212,1302292173
126,125,1302292905
168,217,1302296393
217,168,1302296410
43,218,1302296668
6,219,1302322673
219,6,1302322871
46,181,1302323406
219,220,1302333277
220,219,1302335098
1,221,1302449430
7,221,1302449755
1,222,1302453499
222,1,1302454856
164,120,1302482453
217,115,1302495086
164,201,1302496979
201,164,1302496999
205,85,1302530478
205,86,1302534403
169,223,1302543865
223,169,1302543928
18,224,1302565807
43,225,1302617059
43,226,1302617703
226,43,1302618615
112,227,1302639445
227,112,1302639465
27,228,1302639584
228,27,1302639594
164,104,1302641206
104,164,1302641237
6,229,1302648708
227,43,1302648768
190,177,1302652617
177,190,1302652619
104,31,1302659093
203,104,1302659161
104,203,1302659185
177,183,1302659794
229,6,1302659889
183,177,1302660915
183,230,1302660923
230,183,1302661144
230,3,1302661676
31,104,1302666289
43,230,1302707523
115,7,1302713671
210,129,1302722251
183,133,1302725616
1,81,1302729569
164,191,1302740432
133,183,1302745364
133,196,1302747220
196,133,1302747939
46,7,1302750631
139,1,1302752567
43,57,1302790887
112,19,1302791427
1,232,1302800924
232,1,1302800937
183,233,1302814706
233,183,1302814788
164,115,1302817543
43,222,1302818032
222,43,1302818176
43,234,1302818420
18,192,1302820322
7,204,1302824119
191,164,1302825832
107,58,1302842625
107,115,1302842652
230,7,1302845151
7,230,1302845532
1,235,1302847189
235,1,1302847200
104,1,1302881091
1,104,1302881463
104,234,1302881660
104,236,1302881716
43,237,1302882663
237,43,1302882727
104,217,1302883016
231,238,1302883800
217,104,1302885177
238,231,1302887909
164,93,1302888454
129,210,1302895949
236,104,1302902855
183,164,1302904462
164,183,1302904613
183,46,1302906349
168,183,1302917070
183,168,1302918774
234,43,1302920250
43,240,1302923640
181,46,1302923672
181,81,1302923731
181,17,1302924030
240,43,1302924331
164,239,1302928520
239,164,1302928586
168,22,1302932650
22,168,1302932675
241,242,1302933257
168,243,1302933285
203,235,1302933633
243,168,1302933663
244,245,1302958659
7,201,1302970025
7,246,1302978023
164,247,1302978044
247,164,1302978081
217,248,1302990371
248,217,1302991007
164,249,1302995384
249,164,1302995611
218,226,1303021207
218,203,1303021210
218,76,1303021213
218,43,1303021221
164,98,1303021542
98,164,1303022826
29,181,1303055665
181,29,1303055677
251,177,1303064582
177,251,1303064621
245,244,1303064666
206,252,1303066398
252,206,1303066422
253,164,1303076403
179,112,1303080084
112,179,1303080211
186,218,1303080730
186,43,1303080818
186,107,1303081272
107,186,1303081506
186,133,1303083553
133,186,1303083824
99,254,1303084783
17,43,1303085826
161,76,1303090859
7,255,1303099054
255,7,1303099322
254,166,1303113301
166,254,1303113398
192,21,1303114586
235,256,1303115280
256,235,1303115648
164,253,1303121613
210,46,1303136046
191,74,1303154040
1,257,1303161461
46,210,1303168886
190,258,1303168898
258,190,1303168905
4,243,1303175312
243,4,1303175839
259,260,1303192071
260,259,1303192108
218,22,1303197787
232,164,1303205377
164,232,1303205387
233,7,1303251534
7,233,1303251550
29,262,1303252801
262,29,1303252805
43,260,1303253191
260,43,1303253327
22,263,1303256262
99,264,1303256893
264,99,1303256975
46,262,1303257293
262,46,1303257295
176,43,1303257371
22,265,1303258734
265,22,1303258968
7,215,1303263457
215,7,1303263494
14,215,1303264358
7,99,1303269567
245,17,1303278095
243,266,1303280196
266,243,1303280237
243,267,1303282173
267,243,1303282190
43,190,1303338920
190,43,1303338935
107,243,1303342751
243,107,1303342876
168,268,1303344910
30,269,1303345804
268,168,1303348286
1,142,1303356386
142,1,1303356404
196,16,1303357170
22,160,1303359602
160,22,1303359614
160,43,1303360208
22,235,1303361096
241,22,1303361103
235,22,1303361107
22,241,1303361108
164,168,1303361238
168,164,1303361248
235,166,1303377388
166,235,1303377420
166,148,1303387704
148,166,1303387833
7,227,1303391987
43,185,1303396798
218,240,1303406592
12,129,1303416432
129,12,1303416561
133,270,1303416673
270,133,1303416692
271,243,1303424581
218,235,1303438992
21,192,1303447886
164,166,1303466558
166,164,1303466727
17,269,1303483211
1,272,1303486159
272,1,1303486333
1,273,1303486511
273,1,1303486645
43,273,1303487897
273,43,1303488818
168,234,1303499486
234,168,1303499671
265,67,1303531167
67,265,1303531284
67,45,1303531650
273,183,1303535867
17,67,1303540925
67,17,1303540941
7,275,1303544457
218,275,1303546993
7,210,1303553119
275,218,1303559784
235,80,1303561052
215,14,1303579036
31,194,1303583404
33,274,1303599238
33,276,1303607468
43,164,1303617429
46,277,1303618161
277,46,1303618177
277,235,1303618242
46,278,1303618819
278,46,1303618999
33,279,1303622727
279,33,1303622762
280,245,1303627971
56,82,1303627972
218,236,1303633389
273,45,1303640861
45,273,1303640911
274,33,1303644082
245,280,1303665639
281,43,1303673490
201,7,1303676697
176,183,1303680595
183,176,1303680597
80,7,1303683484
7,80,1303683667
164,283,1303684673
283,164,1303684737
275,7,1303685320
210,284,1303685391
284,210,1303685478
177,285,1303692043
7,181,1303692370
181,7,1303692374
7,189,1303692429
189,7,1303693074
285,177,1303693729
45,265,1303696033
265,45,1303696053
45,286,1303701960
45,164,1303702188
164,45,1303702300
7,287,1303702693
287,7,1303702717
45,246,1303703560
246,45,1303703578
42,7,1303705452
282,235,1303705456
235,282,1303705502
235,288,1303716775
288,235,1303716827
22,289,1303725238
289,22,1303725563
283,290,1303738638
290,283,1303739054
161,181,1303739675
274,99,1303740039
282,164,1303750939
164,282,1303750968
200,21,1303751776
7,257,1303754914
218,295,1303762987
218,299,1303762992
282,306,1303770869
306,282,1303770911
306,307,1303771119
164,250,1303772422
250,164,1303772431
22,308,1303772944
22,148,1303773860
148,22,1303774650
257,7,1303786886
269,30,1303790029
269,17,1303790039
269,1,1303790378
176,164,1303796627
164,176,1303797148
218,229,1303809801
210,310,1303822178
310,210,1303822716
218,244,1303827793
301,43,1303838072
218,297,1303838591
27,212,1303845167
212,27,1303845243
200,181,1303846262
181,200,1303846551
227,311,1303848296
311,227,1303848299
7,4,1303848523
43,301,1303853897
43,17,1303853921
285,166,1303859428
307,306,1303862752
282,177,1303864137
177,282,1303864206
45,254,1303875882
254,45,1303876659
164,7,1303879812
164,212,1303880144
313,4,1303880260
7,164,1303881691
314,107,1303883331
107,314,1303883385
7,315,1303900440
315,7,1303901659
46,314,1303908513
104,246,1303922221
311,314,1303927207
314,311,1303927224
99,316,1303932463
316,99,1303932531
164,317,1303937112
317,164,1303937174
271,7,1303938048
31,318,1303938319
246,104,1303940229
285,164,1303941921
164,285,1303941960
265,1,1303959108
314,265,1303971582
265,314,1303971592
218,320,1303971805
218,17,1303975398
307,218,1303979893
166,285,1303984278
43,215,1304002118
300,43,1304003460
1,102,1304004287
102,164,1304004832
164,102,1304004869
102,1,1304005562
181,320,1304007616
320,218,1304007756
218,205,1304007796
320,43,1304007851
231,99,1304009754
99,231,1304009836
29,67,1304013658
246,321,1304014701
246,7,1304017232
7,98,1304024850
249,268,1304033113
164,4,1304034294
285,1,1304034490
1,285,1304034493
107,327,1304040267
210,328,1304041764
328,210,1304043050
7,329,1304043629
329,7,1304043928
215,43,1304044790
30,259,1304050377
259,30,1304050418
286,45,1304050444
319,7,1304050578
319,164,1304050596
164,319,1304050847
189,254,1304053176
210,45,1304082870
45,210,1304082886
317,331,1304089664
331,317,1304089962
210,332,1304090789
332,210,1304091083
317,1,1304098147
1,317,1304098159
333,218,1304098427
31,218,1304101630
333,31,1304101672
31,333,1304101856
254,257,1304103543
164,324,1304104276
324,164,1304104938
218,256,1304108612
31,226,1304112865
226,31,1304112971
7,105,1304118180
112,14,1304126754
14,112,1304126859
14,336,1304129066
14,7,1304135542
22,45,1304137573
45,22,1304137620
25,286,1304142166
286,25,1304142197
300,218,1304146150
164,338,1304146431
338,164,1304146740
25,164,1304150454
164,25,1304150470
31,163,1304153138
335,27,1304163100
218,245,1304166224
327,307,1304173774
307,327,1304175033
327,107,1304175789
177,339,1304186094
339,177,1304186120
283,340,1304191920
340,283,1304192004
333,341,1304193306
341,333,1304193334
6,181,1304194321
181,6,1304194336
181,336,1304194686
234,104,1304198780
246,43,1304204145
43,246,1304204295
321,246,1304207904
270,343,1304213842
343,270,1304213905
209,344,1304216680
344,209,1304216716
140,345,1304220345
345,140,1304220444
333,346,1304224026
346,333,1304224063
98,7,1304230989
347,309,1304231646
309,347,1304231668
314,347,1304232012
347,314,1304232036
347,348,1304233846
348,347,1304234051
344,300,1304234839
300,344,1304234876
111,349,1304239724
341,148,1304252439
148,341,1304253481
307,133,1304261832
106,341,1304270419
341,106,1304270434
98,350,1304272624
350,98,1304272629
98,351,1304273832
351,98,1304273840
351,352,1304273866
352,351,1304273964
218,353,1304274210
4,164,1304275176
4,92,1304277450
92,4,1304277510
291,7,1304278704
106,312,1304278783
312,106,1304278792
354,7,1304280792
354,303,1304280808
303,354,1304280974
7,354,1304280998
303,356,1304281113
227,194,1304283199
57,357,1304283469
357,57,1304283484
318,227,1304283584
210,354,1304284006
318,308,1304284547
354,210,1304284906
218,358,1304285013
57,16,1304285214
57,269,1304285342
7,121,1304286473
118,314,1304287786
314,118,1304287820
307,360,1304287947
4,15,1304288061
360,307,1304288143
308,164,1304288193
218,361,1304288595
361,218,1304290597
42,362,1304291588
362,42,1304291603
362,363,1304291618
133,307,1304292259
363,362,1304292259
354,348,1304294892
348,354,1304294984
354,308,1304295961
308,354,1304295981
60,364,1304298270
364,60,1304298567
249,365,1304299009
365,249,1304299132
177,249,1304299847
249,177,1304299848
362,191,1304300122
191,362,1304300369
308,366,1304302497
366,308,1304302522
306,7,1304303707
7,306,1304303804
196,309,1304305174
309,196,1304305182
196,367,1304307672
367,196,1304307687
46,368,1304310339
354,369,1304310940
369,354,1304311010
4,2,1304313526
117,7,1304314810
7,117,1304314930
160,191,1304316430
254,7,1304317054
314,370,1304319675
370,314,1304319681
371,160,1304325274
371,7,1304325318
371,281,1304325338
371,163,1304325483
273,370,1304328454
370,273,1304328456
160,291,1304344954
291,160,1304345554
160,372,1304345640
372,160,1304345750
218,139,1304346187
160,373,1304346190
373,160,1304346198
160,2,1304347161
2,160,1304347196
281,371,1304351240
259,373,1304352110
373,259,1304352150
218,375,1304353402
218,376,1304353418
375,43,1304354989
164,308,1304355528
1,36,1304355927
373,353,1304358452
1,345,1304359309
345,1,1304359311
353,373,1304364402
200,29,1304364648
29,200,1304365893
7,379,1304367720
357,353,1304367747
379,7,1304367782
353,357,1304367783
1,360,1304368646
360,1,1304368666
379,76,1304370485
112,46,1304370616
76,379,1304370687
218,301,1304375007
197,114,1304375796
281,105,1304375955
105,281,1304376692
317,76,1304377152
76,317,1304377205
177,365,1304380869
365,177,1304380949
220,181,1304383365
181,220,1304383559
261,46,1304384872
46,261,1304385136
231,382,1304385668
382,231,1304385878
366,384,1304388442
384,366,1304388450
218,333,1304389395
294,218,1304390658
348,362,1304392818
362,348,1304392836
291,60,1304392865
60,291,1304393057
218,302,1304396617
76,388,1304404273
388,76,1304404380
314,164,1304405509
164,314,1304405535
107,7,1304407100
7,107,1304407106
311,308,1304428321
217,389,1304430541
389,217,1304430584
106,27,1304430800
244,389,1304432036
311,57,1304432111
57,217,1304432479
217,57,1304432495
389,244,1304432506
57,311,1304432510
7,390,1304432824
390,7,1304432849
57,92,1304433266
92,57,1304433317
217,363,1304433403
363,217,1304433414
332,27,1304434011
308,311,1304434148
218,293,1304436188
355,391,1304436720
218,300,1304439811
327,393,1304443251
384,382,1304448830
382,384,1304448842
200,12,1304449745
347,338,1304453241
344,384,1304459443
384,344,1304459648
384,348,1304459685
348,384,1304459716
231,7,1304461216
314,394,1304463404
394,314,1304464673
218,258,1304464994
177,395,1304465476
33,396,1304466955
396,33,1304466988
394,382,1304466996
382,394,1304467199
247,60,1304467454
60,247,1304467599
365,128,1304468890
128,365,1304468927
366,394,1304469889
394,366,1304469924
394,365,1304470291
365,394,1304470314
7,254,1304471736
218,283,1304475792
160,249,1304476730
140,143,1304476904
394,397,1304477092
397,394,1304477290
249,160,1304477449
143,140,1304477700
164,262,1304480355
391,355,1304480494
262,164,1304480950
354,165,1304484763
165,354,1304484816
262,398,1304485819
398,262,1304485844
1,399,1304488104
399,1,1304488263
395,177,1304490824
7,231,1304497864
12,258,1304514927
165,400,1304517599
400,165,1304517619
365,36,1304520736
365,269,1304522522
269,365,1304522529
400,146,1304523071
218,77,1304526185
402,43,1304530053
1,403,1304533792
281,404,1304534184
403,1,1304534420
401,405,1304535380
404,281,1304535620
405,401,1304535751
142,406,1304539110
406,142,1304539437
218,271,1304540582
360,369,1304542673
369,360,1304542875
286,314,1304544480
314,286,1304544589
259,407,1304546681
407,259,1304546683
1,107,1304552017
107,1,1304552044
176,404,1304553527
218,270,1304555013
404,176,1304555865
339,165,1304556086
313,257,1304559398
181,1,1304559545
181,407,1304559598
7,326,1304559682
326,7,1304559688
407,181,1304559873
271,19,1304562938
324,19,1304563060
1,181,1304563247
397,409,1304564083
409,397,1304564141
164,271,1304564630
7,410,1304565310
410,7,1304565390
271,164,1304565474
1,35,1304570103
218,392,1304573020
358,239,1304577636
358,45,1304577808
358,3,1304577832
358,218,1304578272
281,1,1304579347
1,281,1304579354
265,283,1304580252
283,265,1304580340
258,12,1304589412
283,27,1304591695
324,411,1304593841
411,324,1304593874
215,257,1304597280
165,339,1304602980
168,160,1304603765
160,246,1304604671
246,160,1304604834
36,412,1304606969
412,36,1304607136
412,413,1304608664
413,412,1304608742
36,414,1304609769
36,1,1304610490
345,36,1304613174
414,36,1304617816
414,415,1304617907
218,31,1304619814
160,416,1304625601
404,417,1304632415
27,283,1304632429
27,106,1304632497
27,335,1304632735
27,314,1304632831
160,418,1304633391
418,160,1304633716
160,382,1304633724
382,160,1304633747
160,377,1304635415
314,160,1304636108
160,314,1304636157
377,160,1304637626
307,419,1304641232
419,307,1304641326
404,420,1304642196
417,404,1304643424
420,404,1304643652
420,339,1304644912
